#Date Day Month Year Weekday Weeknum LeapYear
05/17/2016 17 5 2016 3 20 1
05/18/2016 18 5 2016 4 20 1
05/19/2016 19 5 2016 5 20 1
05/20/2016 20 5 2016 6 20 1
05/21/2016 21 5 2016 7 20 1
05/22/2016 22 5 2016 1 20 1
05/23/2016 23 5 2016 2 21 1
05/24/2016 24 5 2016 3 21 1
05/25/2016 25 5 2016 4 21 1
05/26/2016 26 5 2016 5 21 1
05/27/2016 27 5 2016 6 21 1
05/28/2016 28 5 2016 7 21 1
05/29/2016 29 5 2016 1 21 1
05/30/2016 30 5 2016 2 22 1
05/31/2016 31 5 2016 3 22 1
06/01/2016 1 6 2016 4 22 1
06/02/2016 2 6 2016 5 22 1
06/03/2016 3 6 2016 6 22 1
06/04/2016 4 6 2016 7 22 1
06/05/2016 5 6 2016 1 22 1
06/06/2016 6 6 2016 2 23 1
06/07/2016 7 6 2016 3 23 1
06/08/2016 8 6 2016 4 23 1
06/09/2016 9 6 2016 5 23 1
06/10/2016 10 6 2016 6 23 1
06/11/2016 11 6 2016 7 23 1
06/12/2016 12 6 2016 1 23 1
06/13/2016 13 6 2016 2 24 1
06/14/2016 14 6 2016 3 24 1
06/15/2016 15 6 2016 4 24 1
06/16/2016 16 6 2016 5 24 1
06/17/2016 17 6 2016 6 24 1
06/18/2016 18 6 2016 7 24 1
06/19/2016 19 6 2016 1 24 1
06/20/2016 20 6 2016 2 25 1
06/21/2016 21 6 2016 3 25 1
06/22/2016 22 6 2016 4 25 1
06/23/2016 23 6 2016 5 25 1
06/24/2016 24 6 2016 6 25 1
06/25/2016 25 6 2016 7 25 1
06/26/2016 26 6 2016 1 25 1
06/27/2016 27 6 2016 2 26 1
06/28/2016 28 6 2016 3 26 1
06/29/2016 29 6 2016 4 26 1
06/30/2016 30 6 2016 5 26 1
07/01/2016 1 7 2016 6 26 1
07/02/2016 2 7 2016 7 26 1
07/03/2016 3 7 2016 1 26 1
07/04/2016 4 7 2016 2 27 1
07/05/2016 5 7 2016 3 27 1
07/06/2016 6 7 2016 4 27 1
07/07/2016 7 7 2016 5 27 1
07/08/2016 8 7 2016 6 27 1
07/09/2016 9 7 2016 7 27 1
07/10/2016 10 7 2016 1 27 1
07/11/2016 11 7 2016 2 28 1
07/12/2016 12 7 2016 3 28 1
07/13/2016 13 7 2016 4 28 1
07/14/2016 14 7 2016 5 28 1
07/15/2016 15 7 2016 6 28 1
07/16/2016 16 7 2016 7 28 1
07/17/2016 17 7 2016 1 28 1
07/18/2016 18 7 2016 2 29 1
07/19/2016 19 7 2016 3 29 1
07/20/2016 20 7 2016 4 29 1
07/21/2016 21 7 2016 5 29 1
07/22/2016 22 7 2016 6 29 1
07/23/2016 23 7 2016 7 29 1
07/24/2016 24 7 2016 1 29 1
07/25/2016 25 7 2016 2 30 1
07/26/2016 26 7 2016 3 30 1
07/27/2016 27 7 2016 4 30 1
07/28/2016 28 7 2016 5 30 1
07/29/2016 29 7 2016 6 30 1
07/30/2016 30 7 2016 7 30 1
07/31/2016 31 7 2016 1 30 1
08/01/2016 1 8 2016 2 31 1
08/02/2016 2 8 2016 3 31 1
08/03/2016 3 8 2016 4 31 1
08/04/2016 4 8 2016 5 31 1
08/05/2016 5 8 2016 6 31 1
08/06/2016 6 8 2016 7 31 1
08/07/2016 7 8 2016 1 31 1
08/08/2016 8 8 2016 2 32 1
08/09/2016 9 8 2016 3 32 1
08/10/2016 10 8 2016 4 32 1
08/11/2016 11 8 2016 5 32 1
08/12/2016 12 8 2016 6 32 1
08/13/2016 13 8 2016 7 32 1
08/14/2016 14 8 2016 1 32 1
08/15/2016 15 8 2016 2 33 1
08/16/2016 16 8 2016 3 33 1
08/17/2016 17 8 2016 4 33 1
08/18/2016 18 8 2016 5 33 1
08/19/2016 19 8 2016 6 33 1
08/20/2016 20 8 2016 7 33 1
08/21/2016 21 8 2016 1 33 1
08/22/2016 22 8 2016 2 34 1
08/23/2016 23 8 2016 3 34 1
08/24/2016 24 8 2016 4 34 1
08/25/2016 25 8 2016 5 34 1
08/26/2016 26 8 2016 6 34 1
08/27/2016 27 8 2016 7 34 1
08/28/2016 28 8 2016 1 34 1
08/29/2016 29 8 2016 2 35 1
08/30/2016 30 8 2016 3 35 1
08/31/2016 31 8 2016 4 35 1
09/01/2016 1 9 2016 5 35 1
09/02/2016 2 9 2016 6 35 1
09/03/2016 3 9 2016 7 35 1
09/04/2016 4 9 2016 1 35 1
09/05/2016 5 9 2016 2 36 1
09/06/2016 6 9 2016 3 36 1
09/07/2016 7 9 2016 4 36 1
09/08/2016 8 9 2016 5 36 1
09/09/2016 9 9 2016 6 36 1
09/10/2016 10 9 2016 7 36 1
09/11/2016 11 9 2016 1 36 1
09/12/2016 12 9 2016 2 37 1
09/13/2016 13 9 2016 3 37 1
09/14/2016 14 9 2016 4 37 1
09/15/2016 15 9 2016 5 37 1
09/16/2016 16 9 2016 6 37 1
09/17/2016 17 9 2016 7 37 1
09/18/2016 18 9 2016 1 37 1
09/19/2016 19 9 2016 2 38 1
09/20/2016 20 9 2016 3 38 1
09/21/2016 21 9 2016 4 38 1
09/22/2016 22 9 2016 5 38 1
09/23/2016 23 9 2016 6 38 1
09/24/2016 24 9 2016 7 38 1
09/25/2016 25 9 2016 1 38 1
09/26/2016 26 9 2016 2 39 1
09/27/2016 27 9 2016 3 39 1
09/28/2016 28 9 2016 4 39 1
09/29/2016 29 9 2016 5 39 1
09/30/2016 30 9 2016 6 39 1
10/01/2016 1 10 2016 7 39 1
10/02/2016 2 10 2016 1 39 1
10/03/2016 3 10 2016 2 40 1
10/04/2016 4 10 2016 3 40 1
10/05/2016 5 10 2016 4 40 1
10/06/2016 6 10 2016 5 40 1
10/07/2016 7 10 2016 6 40 1
10/08/2016 8 10 2016 7 40 1
10/09/2016 9 10 2016 1 40 1
10/10/2016 10 10 2016 2 41 1
10/11/2016 11 10 2016 3 41 1
10/12/2016 12 10 2016 4 41 1
10/13/2016 13 10 2016 5 41 1
10/14/2016 14 10 2016 6 41 1
10/15/2016 15 10 2016 7 41 1
10/16/2016 16 10 2016 1 41 1
10/17/2016 17 10 2016 2 42 1
10/18/2016 18 10 2016 3 42 1
10/19/2016 19 10 2016 4 42 1
10/20/2016 20 10 2016 5 42 1
10/21/2016 21 10 2016 6 42 1
10/22/2016 22 10 2016 7 42 1
10/23/2016 23 10 2016 1 42 1
10/24/2016 24 10 2016 2 43 1
10/25/2016 25 10 2016 3 43 1
10/26/2016 26 10 2016 4 43 1
10/27/2016 27 10 2016 5 43 1
10/28/2016 28 10 2016 6 43 1
10/29/2016 29 10 2016 7 43 1
10/30/2016 30 10 2016 1 43 1
10/31/2016 31 10 2016 2 44 1
11/01/2016 1 11 2016 3 44 1
11/02/2016 2 11 2016 4 44 1
11/03/2016 3 11 2016 5 44 1
11/04/2016 4 11 2016 6 44 1
11/05/2016 5 11 2016 7 44 1
11/06/2016 6 11 2016 1 44 1
11/07/2016 7 11 2016 2 45 1
11/08/2016 8 11 2016 3 45 1
11/09/2016 9 11 2016 4 45 1
11/10/2016 10 11 2016 5 45 1
11/11/2016 11 11 2016 6 45 1
11/12/2016 12 11 2016 7 45 1
11/13/2016 13 11 2016 1 45 1
11/14/2016 14 11 2016 2 46 1
11/15/2016 15 11 2016 3 46 1
11/16/2016 16 11 2016 4 46 1
11/17/2016 17 11 2016 5 46 1
11/18/2016 18 11 2016 6 46 1
11/19/2016 19 11 2016 7 46 1
11/20/2016 20 11 2016 1 46 1
11/21/2016 21 11 2016 2 47 1
11/22/2016 22 11 2016 3 47 1
11/23/2016 23 11 2016 4 47 1
11/24/2016 24 11 2016 5 47 1
11/25/2016 25 11 2016 6 47 1
11/26/2016 26 11 2016 7 47 1
11/27/2016 27 11 2016 1 47 1
11/28/2016 28 11 2016 2 48 1
11/29/2016 29 11 2016 3 48 1
11/30/2016 30 11 2016 4 48 1
12/01/2016 1 12 2016 5 48 1
12/02/2016 2 12 2016 6 48 1
12/03/2016 3 12 2016 7 48 1
12/04/2016 4 12 2016 1 48 1
12/05/2016 5 12 2016 2 49 1
12/06/2016 6 12 2016 3 49 1
12/07/2016 7 12 2016 4 49 1
12/08/2016 8 12 2016 5 49 1
12/09/2016 9 12 2016 6 49 1
12/10/2016 10 12 2016 7 49 1
12/11/2016 11 12 2016 1 49 1
12/12/2016 12 12 2016 2 50 1
12/13/2016 13 12 2016 3 50 1
12/14/2016 14 12 2016 4 50 1
12/15/2016 15 12 2016 5 50 1
12/16/2016 16 12 2016 6 50 1
12/17/2016 17 12 2016 7 50 1
12/18/2016 18 12 2016 1 50 1
12/19/2016 19 12 2016 2 51 1
12/20/2016 20 12 2016 3 51 1
12/21/2016 21 12 2016 4 51 1
12/22/2016 22 12 2016 5 51 1
12/23/2016 23 12 2016 6 51 1
12/24/2016 24 12 2016 7 51 1
12/25/2016 25 12 2016 1 51 1
12/26/2016 26 12 2016 2 52 1
12/27/2016 27 12 2016 3 52 1
12/28/2016 28 12 2016 4 52 1
12/29/2016 29 12 2016 5 52 1
12/30/2016 30 12 2016 6 52 1
12/31/2016 31 12 2016 7 52 1
